64	66	64	64	66	67	67	67	67	67	67	67	69	69	69	71	72	71	69	71	71	71	71	71	72	72	72	72	74	74	74	76	76	76	76	76	76	77	79	79	79	79	79	79	79	80	80	80	80	80	80	80	80	82	82	84	82	84	84	84	85	85	85	87	85	87	87	87	85	87	87	87	87	85	87	85	85	85	89	89	89	89	89	89	89	87	89	89	89	89	87	87	87	87	87	85	85	85	85	85	84	84	84	84	82	84	84	84	84	84	84	82	82	80	79	79	77	76	74	76	76	76	74	74	74	74	72	72	72	71	71	71	67	69	64	66	66	66	67	66	64	66	66	67	67	67	67	66	67	67	69	69	67	71	72	72	72	72	74	76	
66	66	66	66	69	69	71	71	69	69	69	69	71	71	71	72	72	71	71	71	71	71	72	71	72	72	72	72	74	74	74	76	77	77	76	77	77	77	79	79	79	79	79	79	80	80	80	80	79	82	82	80	80	82	84	82	82	82	84	85	85	85	85	87	85	87	85	87	85	87	87	84	85	85	87	85	85	85	87	89	89	89	89	89	89	87	87	89	89	89	89	87	87	87	85	85	85	85	85	85	84	84	85	84	82	82	82	84	84	84	84	84	82	80	79	79	79	77	77	76	76	76	76	74	74	74	72	72	72	72	72	71	71	67	67	67	67	67	67	66	63	63	67	69	69	69	69	69	67	66	67	69	71	74	74	72	74	76	74	76	
66	67	67	67	69	69	71	71	71	71	69	71	71	71	72	72	72	72	71	71	72	72	72	71	74	74	74	72	74	74	76	77	77	77	77	77	77	77	79	79	79	80	80	80	80	80	80	82	82	82	82	82	82	82	82	84	84	82	84	84	85	85	84	85	85	87	87	87	87	87	87	87	85	85	87	87	87	85	87	89	89	89	89	89	87	87	87	87	89	87	87	87	87	87	84	85	85	85	85	85	84	84	84	84	82	84	84	84	84	84	84	84	84	80	80	79	79	77	77	77	79	76	76	76	74	74	72	72	74	72	71	71	71	71	69	69	69	67	67	66	64	66	67	71	71	69	69	69	69	69	69	71	72	76	74	74	72	74	76	79	
66	66	67	67	69	69	71	71	71	71	71	71	71	72	72	74	72	72	72	72	72	72	72	72	74	76	76	72	74	74	77	77	77	77	79	77	79	79	79	79	79	79	80	80	80	80	80	80	80	82	82	82	82	84	84	84	84	84	84	84	85	85	85	85	87	87	85	85	87	87	87	87	87	87	87	87	87	87	89	87	89	89	89	89	87	89	87	87	87	87	87	87	87	85	85	85	84	84	85	85	84	84	84	84	82	82	84	84	82	84	84	84	84	80	80	80	77	77	77	77	77	76	76	77	76	74	74	76	76	74	71	71	71	71	71	67	67	67	67	67	67	67	69	71	71	69	69	69	69	71	71	71	72	74	74	74	74	76	74	76	
67	67	64	69	71	69	72	71	67	69	72	71	71	72	71	72	72	72	72	72	72	72	72	71	74	76	76	72	74	74	74	77	77	76	77	79	80	79	79	80	80	80	80	80	80	80	80	79	82	82	82	82	82	84	84	84	84	84	84	85	85	84	85	85	87	87	87	87	85	84	85	85	87	87	87	87	87	87	89	89	89	89	89	87	87	89	89	87	87	87	87	87	85	85	85	84	84	85	85	85	84	82	82	84	82	84	84	82	80	82	84	82	84	82	80	80	77	77	77	79	77	77	77	76	76	76	74	74	76	74	71	71	71	69	69	67	67	67	66	67	67	67	69	71	71	71	69	69	69	69	71	72	72	74	74	72	74	76	74	76	
67	67	67	69	71	71	72	74	67	71	72	72	71	72	72	74	74	72	72	72	74	74	74	72	76	77	76	74	76	76	76	77	77	79	77	80	82	80	80	82	82	82	82	80	82	80	80	82	82	84	84	84	84	82	82	84	84	85	85	85	85	84	84	85	87	89	89	87	85	87	87	87	85	85	85	87	89	89	87	89	89	87	87	89	87	87	87	87	87	87	87	87	87	85	85	85	85	85	85	85	84	84	84	82	80	82	84	84	84	84	84	84	80	80	80	79	77	76	77	77	77	77	77	79	74	76	74	74	74	74	71	71	72	69	69	69	69	67	67	67	69	69	69	71	71	71	67	69	69	71	72	72	72	76	74	72	72	74	74	74	
66	69	67	69	71	71	71	71	72	72	72	72	74	74	74	74	74	74	72	72	72	74	74	74	76	76	76	76	76	77	77	77	77	79	77	79	79	80	82	82	82	82	82	82	82	82	82	84	82	82	84	84	84	82	82	84	85	85	85	85	85	85	85	87	87	89	89	89	87	87	87	85	85	85	89	87	89	89	89	89	89	89	85	89	87	87	87	87	87	87	87	85	87	85	84	87	85	84	85	85	84	84	84	84	82	84	84	82	84	84	82	84	82	80	80	79	79	77	77	77	79	77	77	76	76	76	76	76	74	74	72	72	72	71	69	69	69	66	67	67	69	69	71	71	71	71	71	69	69	72	71	72	74	74	76	72	76	76	76	76	
69	69	69	69	69	69	71	71	71	71	72	72	72	74	74	76	74	74	74	72	74	74	74	74	76	76	76	76	76	77	77	79	79	79	79	79	79	80	82	80	80	80	82	82	82	82	82	82	82	84	82	82	82	84	84	84	84	85	85	85	85	87	85	87	87	87	87	89	87	87	85	85	85	87	87	89	87	87	87	89	87	89	87	89	89	85	87	87	87	87	87	85	85	85	85	85	85	85	85	84	84	84	84	84	82	84	84	84	82	80	84	84	82	82	79	79	79	77	79	79	79	77	77	77	77	76	76	76	74	74	74	72	72	72	71	71	69	67	67	67	69	69	71	71	71	72	71	71	71	71	71	72	74	74	76	74	76	74	74	76	
69	69	69	71	72	69	71	72	74	72	72	71	72	72	74	74	74	74	74	74	74	76	74	72	74	74	74	74	76	76	77	77	79	79	79	79	80	80	82	80	82	82	84	84	84	84	84	82	82	82	82	82	84	82	84	85	85	85	85	85	85	87	85	87	87	87	87	87	87	87	85	87	87	89	89	89	87	85	87	85	87	89	89	89	87	87	87	87	87	87	87	87	87	87	85	84	85	84	85	82	84	84	82	84	82	84	84	82	85	82	84	84	84	82	80	79	79	79	79	79	79	77	77	76	77	76	76	76	76	74	74	74	72	72	71	69	71	69	69	69	69	69	71	71	72	72	71	71	69	69	72	74	74	74	74	76	76	76	76	79	
71	71	69	71	72	71	72	72	74	72	71	72	72	72	74	74	74	74	72	72	74	76	74	74	76	72	74	74	77	76	77	77	79	79	79	80	80	80	80	80	82	82	84	82	82	84	82	84	84	84	84	82	84	82	82	85	85	85	84	85	87	85	85	87	85	87	87	87	85	87	87	87	87	87	89	87	85	87	84	87	87	89	89	87	87	87	87	87	87	87	87	85	87	85	84	85	85	85	85	85	82	84	82	82	82	84	82	80	84	84	84	84	84	82	80	80	80	79	79	79	79	79	77	77	77	74	76	76	76	76	74	74	72	74	72	71	72	71	71	71	69	71	71	71	72	72	71	71	71	71	71	71	74	76	76	77	76	76	72	79	
71	72	71	72	72	72	72	72	74	72	69	71	72	74	74	74	74	74	72	74	76	76	76	76	77	77	77	76	77	77	77	79	79	80	80	80	80	82	80	80	82	84	85	84	84	84	84	84	85	84	82	84	84	84	82	84	85	84	84	84	87	87	87	87	87	89	89	87	85	85	87	84	84	87	87	84	85	85	87	87	87	89	89	87	87	87	87	87	87	87	87	85	87	85	85	85	85	85	85	85	84	84	84	82	82	82	84	82	84	84	84	84	84	82	80	80	80	80	79	79	79	79	79	77	79	74	76	76	74	76	74	72	74	74	72	72	72	72	72	71	69	72	72	72	72	71	72	71	71	72	71	72	74	76	77	77	77	77	76	77	
71	72	71	72	80	72	74	74	71	72	72	71	74	74	74	74	74	74	74	76	76	76	77	76	77	76	77	77	77	77	77	79	80	80	82	80	80	82	82	82	84	84	85	85	85	84	84	84	84	84	84	84	82	80	82	84	84	84	85	85	87	87	87	87	87	87	87	87	85	85	85	85	87	87	84	85	84	85	85	85	85	87	87	87	87	87	87	85	87	87	87	87	87	85	85	85	85	85	85	84	82	84	84	84	82	82	84	84	84	82	84	84	84	80	77	80	82	80	77	77	79	79	79	79	77	77	77	76	74	76	76	74	77	76	74	72	74	72	71	71	71	72	72	71	72	72	71	72	72	74	74	74	74	76	76	77	77	79	79	77	
69	72	72	72	76	74	72	74	74	71	71	72	74	74	74	74	74	76	76	76	77	76	77	76	76	76	77	77	77	79	79	80	79	79	80	80	82	82	84	84	84	84	85	85	85	84	84	84	84	84	84	84	80	82	82	84	84	85	85	84	85	85	85	87	85	87	87	85	85	85	85	85	87	84	87	87	87	87	87	85	85	87	87	87	87	87	87	87	87	87	87	87	87	85	85	85	85	85	87	84	84	84	84	82	82	84	84	84	84	84	84	84	82	80	79	80	80	79	79	79	79	80	79	79	77	77	77	76	74	76	76	76	76	76	76	74	74	72	72	71	72	72	72	71	71	72	72	72	72	72	74	76	74	76	79	77	79	79	79	79	
71	72	72	72	74	74	74	74	72	72	72	74	74	72	72	76	76	76	74	76	76	74	76	77	77	77	77	77	79	79	79	80	80	80	80	82	82	84	82	82	84	84	84	85	85	84	84	82	84	85	84	84	82	82	84	84	84	84	84	84	85	84	84	85	85	87	87	85	85	85	85	85	85	85	87	87	85	87	87	85	87	87	89	87	87	87	87	87	87	87	87	87	87	85	85	85	85	85	85	85	84	84	84	84	82	82	84	84	82	82	84	84	82	82	80	80	80	79	79	79	79	79	79	79	77	77	77	76	76	76	76	76	76	74	76	74	74	72	72	72	71	72	72	71	72	72	72	71	72	74	74	76	76	77	79	77	77	80	82	82	
71	72	72	72	76	74	74	74	72	72	71	72	72	72	74	76	76	74	72	74	76	74	74	79	77	79	77	77	79	80	80	79	79	80	80	82	80	82	82	82	84	84	84	84	84	84	82	82	84	84	84	84	82	84	82	84	84	84	85	84	85	84	84	85	85	85	85	85	84	85	85	85	85	82	87	84	85	85	87	87	84	85	87	87	87	87	85	87	85	87	87	87	87	85	85	85	85	85	85	84	84	84	82	82	82	84	84	84	84	84	84	84	84	82	80	80	79	79	79	79	79	79	79	79	77	77	77	77	77	76	76	76	74	74	74	74	72	72	71	72	72	72	72	72	72	72	71	72	71	72	74	74	76	77	79	79	79	80	82	84	
71	72	71	72	74	74	74	74	72	74	72	74	72	74	76	77	76	76	74	76	76	77	77	79	79	79	79	79	79	80	80	80	80	80	80	80	80	82	82	82	82	82	84	84	84	82	82	82	84	84	84	84	84	84	84	84	84	82	84	84	84	84	84	85	85	85	85	84	84	84	84	85	85	80	85	84	84	85	85	85	85	85	87	87	87	87	87	87	87	85	87	85	85	85	85	85	84	85	85	84	84	84	82	84	84	84	82	82	84	82	82	84	82	82	80	80	80	79	79	79	79	79	80	80	79	79	79	77	77	77	76	76	76	76	74	74	74	72	72	72	72	72	72	72	74	74	72	74	72	74	76	76	76	79	76	79	82	82	84	82	
72	72	72	72	74	74	74	72	72	74	72	74	74	74	76	77	77	76	72	76	76	74	77	77	77	77	79	79	80	79	79	80	80	80	80	80	82	82	82	82	82	82	84	84	84	82	84	84	85	84	84	84	84	82	82	84	84	84	82	84	84	84	84	84	84	84	84	84	82	82	84	84	84	84	84	84	84	84	84	85	84	85	85	87	87	87	87	87	87	85	85	85	85	85	84	84	82	84	84	84	84	82	82	82	82	84	82	80	82	84	84	82	82	80	80	80	79	80	77	79	79	79	79	79	80	80	77	77	77	76	76	76	76	76	76	76	79	74	72	72	71	72	72	72	74	72	72	74	72	76	76	76	76	79	80	79	77	80	82	82	
74	71	71	71	74	74	72	74	76	74	74	74	72	72	76	77	76	76	74	74	74	74	76	77	77	77	77	76	79	77	79	80	80	80	80	80	80	80	80	80	79	80	82	82	82	82	82	84	84	84	84	82	82	82	82	80	80	82	85	82	84	82	82	84	84	84	84	84	80	79	82	82	82	80	84	84	82	84	84	84	84	85	85	85	85	84	85	87	87	84	84	84	85	84	84	82	80	80	84	80	82	82	82	82	82	82	82	80	82	82	77	80	82	80	79	77	77	80	77	79	79	79	77	77	79	79	79	79	77	76	74	76	76	76	74	76	76	74	74	74	72	72	74	74	72	69	71	72	71	74	74	74	76	79	79	79	80	82	82	82	
72	71	71	71	74	74	72	74	72	72	74	72	72	74	76	77	76	74	74	76	76	76	74	74	76	77	77	77	77	79	79	79	80	80	80	80	80	80	80	79	80	82	82	80	80	82	82	82	82	80	82	82	82	82	82	82	80	82	84	82	82	82	80	82	82	82	82	82	82	80	82	82	80	80	82	82	82	82	84	84	84	82	84	85	85	84	84	84	84	84	85	84	84	84	82	82	80	82	82	82	80	80	80	80	80	80	80	80	82	80	82	80	80	80	79	79	79	79	77	77	79	79	79	79	79	79	77	77	77	77	76	74	76	76	74	76	76	76	72	74	74	74	74	74	72	71	72	74	74	76	74	72	74	77	79	80	80	79	80	82	
72	72	71	71	72	74	74	74	72	74	74	74	72	74	76	77	76	76	76	76	76	76	72	74	76	77	76	74	77	77	79	79	79	80	79	80	79	80	80	80	80	79	82	82	82	82	82	82	82	82	82	82	82	80	80	82	82	82	82	82	82	82	80	82	82	80	82	82	80	82	80	80	79	80	82	80	80	82	84	84	84	84	84	84	84	84	84	84	84	82	84	84	84	82	82	82	82	82	84	82	82	80	80	80	79	79	80	80	80	82	82	82	82	80	79	77	79	79	77	77	79	79	79	79	79	79	77	76	77	77	76	76	74	74	74	76	76	76	74	74	72	74	74	72	74	74	72	72	74	76	76	76	77	77	80	80	82	82	82	82	
72	72	72	71	72	74	74	72	72	72	74	74	74	76	77	77	76	74	76	76	76	76	76	76	76	76	76	74	77	77	79	79	80	80	79	79	79	80	79	79	80	80	80	82	80	82	82	82	80	82	82	82	82	80	80	80	80	80	82	80	82	82	82	82	82	82	80	80	82	82	82	80	80	80	82	80	80	80	82	84	82	84	84	84	82	84	84	84	84	84	84	84	84	82	82	82	82	82	82	82	80	79	79	79	79	80	80	77	80	80	82	82	82	79	79	77	76	77	77	77	79	79	79	77	77	77	77	76	77	77	76	76	76	74	74	76	76	76	76	74	72	74	74	74	74	74	74	74	74	74	74	76	77	79	80	82	82	82	82	84	
72	71	72	72	72	72	72	74	71	74	74	74	74	76	76	77	76	76	74	77	76	76	76	74	76	76	76	74	74	77	77	79	79	79	79	79	79	77	79	79	80	80	80	80	82	82	82	82	82	80	80	82	79	80	79	80	79	80	82	82	82	80	80	80	82	82	80	82	80	82	82	80	80	80	80	80	80	80	82	82	84	84	84	84	82	82	82	82	82	79	84	82	82	82	82	82	80	82	84	82	80	79	79	79	79	80	80	77	80	80	79	80	82	79	79	79	77	79	79	79	79	79	79	77	77	77	74	77	79	77	76	76	77	76	74	76	76	74	74	72	72	74	74	74	74	74	74	76	76	74	72	76	77	79	79	80	80	80	82	84	
72	72	72	72	72	72	72	72	74	76	74	74	76	76	76	77	77	76	72	77	77	74	76	74	76	74	76	74	76	77	77	79	77	79	79	79	80	77	80	79	79	79	79	82	82	82	82	80	82	80	80	80	79	80	80	79	79	80	82	82	82	80	80	80	82	82	82	80	82	80	80	80	82	80	80	80	80	80	82	82	84	84	84	84	82	80	82	82	82	82	84	84	82	82	82	80	80	82	82	82	79	79	80	80	82	79	80	79	79	79	80	82	82	80	79	77	77	79	79	79	77	77	79	77	77	77	76	77	77	77	76	77	74	72	76	76	76	72	72	71	71	74	74	74	76	74	74	72	71	74	74	76	77	77	79	79	80	82	82	84	
72	72	74	72	72	74	74	74	76	79	80	76	77	76	74	77	76	72	72	76	77	76	74	69	76	76	77	74	77	77	77	79	77	79	79	79	80	82	80	79	79	76	74	80	82	82	82	80	82	80	80	80	80	80	80	80	80	80	82	82	82	82	82	82	80	82	82	80	80	80	79	79	80	79	82	79	79	80	82	82	82	82	82	82	80	80	84	80	82	82	82	82	82	82	82	82	80	82	82	82	80	80	79	82	85	82	80	77	77	79	80	82	82	79	79	77	77	79	79	77	77	77	79	77	77	76	76	77	77	77	77	77	74	74	76	76	74	74	72	72	72	71	74	74	74	74	74	72	72	77	76	76	79	80	84	80	85	80	80	84	
72	72	72	72	74	72	72	74	74	74	76	74	74	72	76	77	76	74	74	72	76	76	74	72	76	76	77	77	77	77	77	79	76	77	77	79	79	80	79	79	79	79	80	79	80	82	82	80	82	80	79	80	80	80	80	80	79	80	80	80	82	80	80	84	82	82	82	82	80	80	80	80	82	80	82	79	82	82	82	82	82	82	84	84	84	82	82	82	82	82	82	80	80	80	82	82	82	84	82	80	80	79	80	80	80	80	80	79	79	80	82	82	79	79	79	77	77	79	79	79	77	79	77	77	79	79	77	77	77	77	77	77	74	74	76	74	74	74	74	72	72	72	72	74	74	76	74	74	76	77	76	76	77	80	82	79	82	77	77	82	
74	72	72	74	72	72	74	74	74	76	76	77	76	76	77	77	77	76	76	74	76	74	74	74	74	76	77	76	76	74	77	77	77	77	77	77	79	79	79	79	79	79	80	77	80	80	82	80	82	79	80	80	80	80	80	79	77	80	80	82	82	82	80	82	82	82	82	82	82	80	80	80	82	80	80	79	82	82	82	82	82	80	82	84	82	80	82	82	82	82	82	80	82	82	82	80	80	80	82	82	80	80	80	80	79	80	79	79	80	82	82	82	79	79	79	77	77	79	77	79	79	79	77	77	79	77	79	77	77	77	77	76	76	76	76	74	74	74	74	72	72	71	72	76	72	74	74	76	76	77	76	76	79	80	80	77	80	80	80	80	
76	74	72	74	74	74	74	74	76	76	76	76	77	76	77	77	77	77	76	74	76	76	76	74	76	76	77	77	76	77	77	77	79	79	79	77	77	79	79	77	79	80	80	79	79	82	82	82	82	80	80	80	80	80	80	80	79	80	82	82	82	82	82	82	82	84	82	82	82	82	80	82	82	80	82	82	80	80	82	82	82	82	82	84	82	82	82	82	82	82	82	82	82	82	82	80	79	80	82	82	80	80	80	80	79	80	80	80	82	80	82	82	80	79	79	79	79	79	79	79	77	79	79	77	79	79	79	79	77	77	77	76	76	74	74	74	76	74	74	74	72	72	72	74	74	74	74	74	76	76	76	77	77	80	82	79	80	82	79	80	
74	74	74	74	74	74	76	76	76	76	76	77	77	76	76	77	76	77	74	76	74	76	74	76	76	77	77	76	77	77	77	77	79	79	79	79	79	79	79	79	80	80	80	79	80	80	82	82	82	82	79	80	80	80	79	80	80	80	82	84	84	82	82	84	84	84	84	82	82	82	80	80	82	82	82	82	80	82	82	82	82	82	82	84	84	84	84	84	82	82	82	80	82	80	80	80	76	80	82	82	82	80	80	80	80	82	82	80	82	82	82	82	82	80	77	79	77	79	79	77	77	79	79	77	79	79	79	79	79	77	77	76	76	76	74	74	74	74	74	74	72	74	74	74	72	72	72	74	76	76	76	77	77	79	80	80	82	82	82	80	
74	74	72	74	76	76	74	76	76	76	77	77	77	74	76	77	76	77	74	76	76	76	76	76	76	77	77	76	77	77	77	77	77	79	79	79	80	80	80	79	80	80	82	80	80	80	80	80	82	82	80	82	82	80	82	82	80	80	82	82	84	84	84	84	84	84	84	82	80	82	82	80	82	82	82	80	82	82	82	82	82	82	82	84	84	84	84	84	84	82	82	82	82	80	80	80	80	80	82	82	82	80	80	82	80	82	82	80	82	82	80	80	82	79	79	77	76	77	79	77	79	79	77	77	79	79	79	77	77	77	77	79	76	76	74	74	74	74	72	74	72	71	72	72	72	71	71	72	74	74	71	76	79	82	82	80	80	82	82	82	
74	74	72	76	72	76	76	76	76	77	76	76	77	77	77	77	76	76	76	74	76	76	77	77	77	76	77	76	77	77	77	79	79	79	79	80	80	80	82	82	80	82	80	80	80	80	80	80	82	82	80	82	82	82	82	82	80	80	82	82	84	84	84	84	84	85	84	82	82	82	82	82	82	82	80	82	80	80	82	82	82	82	84	84	84	82	84	84	84	84	84	82	82	80	80	80	79	80	82	82	82	80	82	82	80	82	82	80	82	82	82	80	82	80	79	77	79	77	79	79	79	79	79	79	79	77	79	77	76	77	77	77	77	77	76	74	74	74	74	74	72	71	72	72	72	72	71	72	74	74	76	74	77	80	82	80	80	80	82	80	
74	76	72	74	76	76	76	76	76	76	77	77	77	77	77	77	76	76	76	76	77	77	77	76	77	77	76	77	79	79	79	80	80	80	80	80	82	82	82	82	82	82	84	82	82	82	82	80	82	82	82	82	82	82	82	82	80	82	82	84	84	84	82	84	84	85	84	82	84	84	82	82	84	82	84	82	80	80	82	82	82	84	84	84	84	84	84	84	84	84	84	84	82	80	82	82	80	82	82	82	80	82	82	82	80	82	82	80	82	82	82	82	80	80	79	77	79	79	79	79	79	79	79	79	79	79	77	77	77	77	77	76	76	77	76	76	76	74	72	74	72	72	72	72	72	72	72	72	72	72	72	76	77	79	82	82	82	82	82	82	
74	74	74	74	74	76	76	76	76	76	76	76	77	76	77	77	77	77	76	76	77	77	77	76	77	77	77	79	77	79	80	80	80	80	80	82	82	82	82	82	82	84	84	84	82	82	82	82	82	82	82	82	82	82	80	82	82	80	82	84	84	82	82	84	84	85	85	85	84	84	84	84	84	82	82	82	80	82	82	82	84	84	84	84	84	82	84	84	84	84	84	84	82	82	82	82	82	82	82	82	80	80	82	82	80	82	82	82	82	82	80	80	80	79	79	77	77	77	79	79	79	79	79	79	77	77	77	77	77	77	76	77	76	76	76	76	76	74	74	74	72	72	72	72	72	71	71	72	71	71	72	74	76	79	80	80	82	82	82	82	
76	76	74	76	76	74	76	76	76	76	77	77	77	76	76	77	77	77	77	77	77	77	77	77	77	77	79	79	79	79	80	80	80	80	82	82	82	82	82	84	84	84	84	82	84	82	82	82	82	84	84	80	82	80	80	82	82	82	84	84	84	80	84	85	85	85	85	84	84	84	84	84	82	82	84	84	82	82	84	84	84	84	84	84	82	82	82	82	84	84	84	84	82	82	80	80	80	80	82	82	80	79	80	80	80	82	80	80	80	80	80	80	80	79	77	77	79	77	79	79	79	77	77	79	77	79	79	76	77	77	77	76	77	77	77	76	76	74	74	74	72	72	72	72	72	72	71	72	72	71	71	72	76	77	80	80	80	80	82	82	
